length,gc_content,blast_score,bit_score
1651,0.42337976983646275,1551.0,2865.27
1662,0.39229843561973526,1551.0,2865.27
1651,0.4033918837068443,1551.0,2865.27
1655,0.38912386706948643,1551.0,2865.27
1653,0.41742286751361163,1551.0,2865.27
1654,0.3948004836759371,1551.0,2865.27
1651,0.3961235614778922,1551.0,2865.27
1655,0.4120845921450151,1551.0,2865.27
1674,0.4080047789725209,1551.0,2865.27
1654,0.39177750906892383,1551.0,2865.27
1654,0.3905683192261185,1551.0,2865.27
1674,0.39366786140979687,1551.0,2865.27
1655,0.38972809667673713,1551.0,2865.27
1650,0.4036363636363636,1551.0,2865.27
1652,0.40314769975786924,1551.0,2865.27
1652,0.39709443099273606,1551.0,2865.27
1654,0.39600967351874244,1551.0,2865.27
1655,0.40181268882175225,1551.0,2865.27
1670,0.3994011976047904,1551.0,2865.27
1649,0.40327471194663433,1551.0,2865.27
1649,0.4026682838083687,1551.0,2865.27
1650,0.3896969696969697,1551.0,2865.27
1653,0.40229885057471265,1551.0,2865.27
1655,0.39516616314199393,1551.0,2865.27
1651,0.3961235614778922,1551.0,2865.27
1664,0.39242788461538464,1551.0,2865.27
1665,0.3891891891891892,1551.0,2865.27
1652,0.3934624697336562,1551.0,2865.27
1651,0.41126589945487585,1551.0,2865.27
1648,0.43021844660194175,1551.0,2865.27
1666,0.4237695078031212,1551.0,2865.27
1656,0.43478260869565216,1551.0,2865.27
1648,0.4375,1551.0,2865.27
1651,0.4385221078134464,1551.0,2865.27
1656,0.41606280193236717,1551.0,2865.27
1658,0.4071170084439083,1551.0,2865.27
1648,0.3938106796116505,1551.0,2865.27
1679,0.4121500893388922,1557.0,2876.35
1659,0.4273658830620856,1557.0,2876.35
1661,0.42564720048163757,1557.0,2876.35
1659,0.45207956600361665,1557.0,2876.35
1649,0.42328684050939963,1548.0,2859.73
1653,0.3986690865093769,1548.0,2859.73
1659,0.44183242917420135,1557.0,2876.35
1688,0.4022511848341232,1560.0,2881.89
1657,0.40736270368135186,1560.0,2881.89
1661,0.39193257074051774,1551.0,2865.27
1652,0.44854721549636806,1551.0,2865.27
1653,0.4162129461584997,1551.0,2865.27
1649,0.41297756215888415,1551.0,2865.27
1692,0.44858156028368795,1581.0,2920.67
1654,0.41777509068923824,1548.0,2859.73
1655,0.4012084592145015,1551.0,2865.27
1664,0.40805288461538464,1551.0,2865.27
1659,0.4177215189873418,1551.0,2865.27
1650,0.41575757575757577,1551.0,2865.27
1652,0.3940677966101695,1548.0,2859.73
1646,0.4380315917375456,1551.0,2865.27
1644,0.41788321167883213,1551.0,2865.27
1650,0.3981818181818182,1551.0,2865.27
1649,0.4172225591267435,1551.0,2865.27
1665,0.42462462462462464,1551.0,2865.27
1655,0.3903323262839879,1551.0,2865.27
1643,0.37857577601947656,1551.0,2865.27
1647,0.39647844565877355,1551.0,2865.27
1649,0.41904184354154034,1551.0,2865.27
1668,0.4010791366906475,1551.0,2865.27
1654,0.3851269649334946,1551.0,2865.27
1641,0.38939670932358317,1551.0,2865.27
1659,0.4207353827606992,1551.0,2865.27
1659,0.39180229053646776,1551.0,2865.27
1659,0.4159132007233273,1551.0,2865.27
1660,0.4174698795180723,1551.0,2865.27
1646,0.4040097205346294,1551.0,2865.27
1655,0.40181268882175225,1551.0,2865.27
1653,0.3992740471869328,1551.0,2865.27
1650,0.43333333333333335,1551.0,2865.27
1651,0.43549364021804965,1551.0,2865.27
1671,0.4236983842010772,1551.0,2865.27
1667,0.41271745650869823,1551.0,2865.27
1669,0.4170161773517076,1551.0,2865.27
1671,0.414721723518851,1551.0,2865.27
1647,0.4080145719489982,1551.0,2865.27
1646,0.4046172539489672,1551.0,2865.27
1647,0.43169398907103823,1551.0,2865.27
1657,0.4296922148461074,1551.0,2865.27
1650,0.4163636363636364,1551.0,2865.27
1669,0.4313960455362493,1551.0,2865.27
1652,0.4509685230024213,1551.0,2865.27
1654,0.4498186215235792,1551.0,2865.27
1651,0.4494245911568746,1551.0,2865.27
1647,0.4493017607771706,1551.0,2865.27
1654,0.4280532043530834,1551.0,2865.27
1653,0.43315184513006655,1551.0,2865.27
1652,0.44188861985472155,1551.0,2865.27
1674,0.4133811230585424,1551.0,2865.27
1651,0.4251968503937008,1551.0,2865.27
1651,0.42640823743185946,1551.0,2865.27
1671,0.42070616397366845,1551.0,2865.27
1654,0.4286577992744861,1551.0,2865.27
1649,0.4257125530624621,1551.0,2865.27
1652,0.4303874092009685,1551.0,2865.27
1651,0.4251968503937008,1551.0,2865.27
1650,0.43212121212121213,1551.0,2865.27
1656,0.427536231884058,1551.0,2865.27
1651,0.434282253179891,1551.0,2865.27
1643,0.42422398052343274,1551.0,2865.27
1650,0.42848484848484847,1551.0,2865.27
1664,0.42367788461538464,1551.0,2865.27
1653,0.4162129461584997,1551.0,2865.27
1654,0.42019347037484883,1551.0,2865.27
1648,0.42779126213592233,1551.0,2865.27
1672,0.4258373205741627,1551.0,2865.27
1643,0.4077906269020085,1551.0,2865.27
1649,0.4063068526379624,1551.0,2865.27
1673,0.4237895995218171,1557.0,2876.35
1651,0.43367655966081164,1557.0,2876.35
1653,0.4398064125831821,1551.0,2865.27
1648,0.44235436893203883,1551.0,2865.27
1663,0.4425736620565244,1551.0,2865.27
1676,0.4451073985680191,1551.0,2865.27
1671,0.43925792938360264,1551.0,2865.27
1664,0.42427884615384615,1551.0,2865.27
1651,0.46214415505754086,1551.0,2865.27
1656,0.43478260869565216,1551.0,2865.27
1705,0.4035190615835777,1551.0,2865.27
1673,0.4602510460251046,1551.0,2865.27
1654,0.4607013301088271,1554.0,2870.81
1649,0.4536082474226804,1548.0,2859.73
1645,0.45167173252279635,1548.0,2859.73
1657,0.46891973445986723,1560.0,2881.89
1675,0.4632835820895522,1551.0,2865.27
1654,0.466142684401451,1551.0,2865.27
1655,0.4175226586102719,1554.0,2870.81
1661,0.40758579169175196,1563.0,2887.43
1655,0.4151057401812689,1563.0,2887.43
1652,0.3946731234866828,1551.0,2865.27
1648,0.39987864077669905,1551.0,2865.27
1666,0.4177671068427371,1551.0,2865.27
1651,0.4003634161114476,1551.0,2865.27
1651,0.4076317383403998,1551.0,2865.27
1644,0.4008515815085158,1551.0,2865.27
1656,0.4414251207729469,1551.0,2865.27
1656,0.38405797101449274,1551.0,2865.27
1655,0.38972809667673713,1554.0,2870.81
1653,0.4016938898971567,1551.0,2865.27
1649,0.4020618556701031,1551.0,2865.27
1659,0.4267631103074141,1551.0,2865.27
1641,0.4259597806215722,1551.0,2865.27
1667,0.4247150569886023,1551.0,2865.27
1676,0.44272076372315033,1548.0,2859.73
1677,0.4048896839594514,1546.0,2856.04
1662,0.4608904933814681,1563.0,2887.43
1668,0.47182254196642687,1563.0,2887.43
1650,0.4539393939393939,1551.0,2865.27
1647,0.453551912568306,1551.0,2865.27
1649,0.41237113402061853,1551.0,2865.27
1660,0.4710843373493976,1560.0,2881.89
1657,0.4103802051901026,1560.0,2881.89
1654,0.44014510278113667,1554.0,2870.81
1671,0.4278874925194494,1554.0,2870.81
1668,0.4382494004796163,1551.0,2865.27
1678,0.4582836710369487,1554.0,2870.81
1655,0.4398791540785498,1554.0,2870.81
1652,0.37772397094430993,1554.0,2870.81
1664,0.41165865384615385,1554.0,2870.81
1656,0.39492753623188404,1554.0,2870.81
1660,0.43614457831325304,1554.0,2870.81
1666,0.4267707082833133,1554.0,2870.81
1664,0.4206730769230769,1560.0,2881.89
1654,0.3899637243047158,1554.0,2870.81
1658,0.38600723763570566,1554.0,2870.81
1651,0.3803755299818292,1554.0,2870.81
1652,0.3710653753026634,1554.0,2870.81
1655,0.3685800604229607,1554.0,2870.81
1656,0.44021739130434784,1551.0,2865.27
1657,0.4103802051901026,1551.0,2865.27
1655,0.44652567975830815,1551.0,2865.27
1654,0.469770253929867,1551.0,2865.27
1663,0.4425736620565244,1551.0,2865.27
1657,0.4550392275196138,1551.0,2865.27
1663,0.42934455802766086,1551.0,2865.27
1647,0.4432301153612629,1551.0,2865.27
1666,0.43637454981992796,1560.0,2881.89
1662,0.45607701564380265,1560.0,2881.89
1655,0.45498489425981875,1560.0,2881.89
1658,0.4589867310012063,1560.0,2881.89
1657,0.44357272178636087,1560.0,2881.89
1651,0.4403391883706844,1551.0,2865.27
1662,0.43742478941034896,1560.0,2881.89
1661,0.42624924744130044,1558.0,2878.2
1651,0.44579043004239854,1551.0,2865.27
1668,0.43345323741007197,1551.0,2865.27
1657,0.42788171394085694,1551.0,2865.27
1644,0.4367396593673966,1551.0,2865.27
1645,0.4419452887537994,1551.0,2865.27
1654,0.44014510278113667,1551.0,2865.27
1650,0.43454545454545457,1551.0,2865.27
1648,0.43264563106796117,1551.0,2865.27
1649,0.43117040630685266,1551.0,2865.27
1669,0.42660275614140203,1551.0,2865.27
1648,0.42900485436893204,1523.0,2813.57
1646,0.43317132442284323,1549.0,2861.58
1650,0.43393939393939396,1551.0,2865.27
1655,0.43021148036253776,1551.0,2865.27
1647,0.43108682452944747,1551.0,2865.27
1656,0.45471014492753625,1560.0,2881.89
1663,0.4449789536981359,1551.0,2865.27
1663,0.4449789536981359,1551.0,2865.27
1663,0.4449789536981359,1551.0,2865.27
1663,0.4449789536981359,1551.0,2865.27
1646,0.4094775212636695,1551.0,2865.27
1651,0.3882495457298607,1554.0,2870.81
1652,0.3983050847457627,1551.0,2865.27
1646,0.42102065613608747,1551.0,2865.27
1660,0.4295180722891566,1560.0,2881.89
1659,0.4333936106088005,1551.0,2865.27
1654,0.4347037484885127,1557.0,2876.35
1659,0.42495479204339964,1560.0,2881.89
1644,0.46167883211678834,1551.0,2865.27
1647,0.44687310261080754,1551.0,2865.27
1647,0.44505160898603524,1551.0,2865.27
1646,0.4270959902794654,1551.0,2865.27
1660,0.37710843373493974,1560.0,2881.89
1650,0.403030303030303,1551.0,2865.27
1675,0.4525373134328358,1566.0,2892.97
1655,0.39637462235649545,1554.0,2870.81
1646,0.4264884568651276,1551.0,2865.27
1646,0.4149453219927096,1551.0,2865.27
1642,0.4074299634591961,1551.0,2865.27
1648,0.42354368932038833,1551.0,2865.27
1652,0.44188861985472155,1551.0,2865.27
1651,0.4294367050272562,1551.0,2865.27
1650,0.41515151515151516,1551.0,2865.27
1654,0.4268440145102781,1551.0,2865.27
1653,0.43738656987295826,1551.0,2865.27
1651,0.4270139309509388,1551.0,2865.27
1702,0.41421856639247945,1551.0,2865.27
1651,0.4282253179890975,1551.0,2865.27
1673,0.442916915720263,1551.0,2865.27
1648,0.4520631067961165,1551.0,2865.27
1647,0.44990892531876137,1551.0,2865.27
1654,0.4486094316807739,1551.0,2865.27
1650,0.37393939393939396,1551.0,2865.27
1651,0.4282253179890975,1551.0,2865.27
1645,0.435258358662614,1551.0,2865.27
1655,0.4132930513595166,1554.0,2870.81
1664,0.43149038461538464,1563.0,2887.43
1682,0.42746730083234247,1563.0,2887.43
1657,0.4266747133373567,1557.0,2876.35
1647,0.4474802671523983,1551.0,2865.27
1646,0.4459295261239368,1551.0,2865.27
1652,0.4430992736077482,1551.0,2865.27
1655,0.44108761329305135,1551.0,2865.27
1649,0.43905397210430563,1551.0,2865.27
1676,0.43556085918854415,1551.0,2865.27
1680,0.42916666666666664,1551.0,2865.27
1648,0.4532766990291262,1551.0,2865.27
1661,0.44130042143287174,1551.0,2865.27
1648,0.4563106796116505,1551.0,2865.27
1653,0.4295220810647308,1551.0,2865.27
1656,0.4196859903381642,1551.0,2865.27
1654,0.44014510278113667,1551.0,2865.27
1673,0.43335325762104004,1566.0,2892.97
1671,0.4296828246558947,1566.0,2892.97
1676,0.4301909307875895,1566.0,2892.97
1663,0.43716175586289835,1560.0,2881.89
1683,0.43196672608437314,1560.0,2881.89
1671,0.4129263913824057,1551.0,2865.27
1668,0.4148681055155875,1551.0,2865.27
1665,0.4402402402402402,1560.0,2881.89
1681,0.446162998215348,1566.0,2892.97
1678,0.42550655542312277,1560.0,2881.89
1671,0.4386594853381209,1566.0,2892.97
1665,0.4348348348348348,1566.0,2892.97
1686,0.42408066429418745,1566.0,2892.97
1681,0.42891136228435456,1560.0,2881.89
1681,0.42534205829863175,1560.0,2881.89
1658,0.4324487334137515,1560.0,2881.89
1655,0.41933534743202416,1551.0,2865.27
1660,0.43373493975903615,1560.0,2881.89
1662,0.43381468110709986,1560.0,2881.89
1695,0.4312684365781711,1560.0,2881.89
1672,0.444377990430622,1560.0,2881.89
1669,0.43079688436189334,1560.0,2881.89
1653,0.4143980641258318,1557.0,2876.35
1657,0.41339770669885334,1557.0,2876.35
1652,0.4358353510895884,1551.0,2865.27
1652,0.41707021791767557,1551.0,2865.27
1649,0.4420861127956337,1549.0,2861.58
1655,0.38368580060422963,1551.0,2865.27
1656,0.3888888888888889,1551.0,2865.27
1657,0.41460470730235366,1551.0,2865.27
1675,0.43522388059701494,1551.0,2865.27
1652,0.40556900726392253,1551.0,2865.27
1656,0.41847826086956524,1551.0,2865.27
1650,0.42848484848484847,1551.0,2865.27
1669,0.4385859796285201,1554.0,2870.81
1667,0.4247150569886023,1563.0,2887.43
1689,0.4256956779159266,1587.0,2931.75
1698,0.43109540636042404,1596.0,2948.37
1693,0.43827525103366805,1596.0,2948.37
1665,0.424024024024024,1569.0,2898.51
1653,0.4513006654567453,1560.0,2881.89
1684,0.42636579572446553,1584.0,2926.21
1668,0.42685851318944845,1563.0,2887.43
1665,0.4402402402402402,1563.0,2887.43
1660,0.4271084337349398,1563.0,2887.43
1693,0.46249261665682223,1596.0,2948.37
1696,0.44634433962264153,1596.0,2948.37
1705,0.432258064516129,1602.0,2959.45
1707,0.43233743409490333,1602.0,2959.45
1699,0.4290759270158917,1596.0,2948.37
1694,0.44391971664698937,1590.0,2937.29
1659,0.44062688366485836,1551.0,2865.27
1649,0.42935112189205576,1551.0,2865.27
1647,0.46690953248330297,1551.0,2865.27
1654,0.4286577992744861,1551.0,2865.27
1672,0.42284688995215314,1551.0,2865.27
1653,0.4222625529340593,1557.0,2876.35
1649,0.3941782898726501,1554.0,2870.81
1661,0.40517760385310053,1560.0,2881.89
1650,0.37333333333333335,1554.0,2870.81
1657,0.40253470126735064,1554.0,2870.81
1655,0.402416918429003,1554.0,2870.81
1648,0.38470873786407767,1545.0,2854.19
1672,0.33373205741626794,1548.0,2859.73
1661,0.42624924744130044,1557.0,2876.35
1660,0.38012048192771086,1557.0,2876.35
1660,0.3753012048192771,1548.0,2859.73
1641,0.36258379037172456,1542.0,2848.65
1644,0.38746958637469586,1548.0,2859.73
1639,0.37095790115924343,1542.0,2848.65
1644,0.3570559610705596,1542.0,2848.65
1669,0.36668663870581186,1548.0,2859.73
1679,0.3716497915425849,1554.0,2870.81
1656,0.4281400966183575,1560.0,2881.89
1674,0.43667861409796893,1554.0,2870.81
1654,0.4419588875453446,1554.0,2870.81
1677,0.4293381037567084,1554.0,2870.81
1669,0.4355901737567406,1554.0,2870.81
1654,0.42321644498186217,1554.0,2870.81
1654,0.43047158403869407,1557.0,2876.35
1686,0.4223013048635824,1557.0,2876.35
1669,0.4104254044337927,1557.0,2876.35
1657,0.3946891973445987,1557.0,2876.35
1658,0.4517490952955368,1557.0,2876.35
1659,0.4376130198915009,1557.0,2876.35
1674,0.4163679808841099,1551.0,2865.27
1648,0.44902912621359226,1551.0,2865.27
1661,0.4425045153521975,1560.0,2881.89
1667,0.47390521895620874,1551.0,2865.27
1667,0.4469106178764247,1551.0,2865.27
1675,0.4388059701492537,1551.0,2865.27
1657,0.45141822570911283,1551.0,2865.27
1681,0.4277215942891136,1563.0,2887.43
1671,0.44703770197486536,1554.0,2870.81
1643,0.43335362142422396,1546.0,2856.04
1648,0.4308252427184466,1551.0,2865.27
1652,0.45036319612590797,1551.0,2865.27
1650,0.44242424242424244,1551.0,2865.27
1659,0.46232670283303196,1557.0,2876.35
1673,0.4596533173939032,1557.0,2876.35
1650,0.4581818181818182,1548.0,2859.73
1648,0.4441747572815534,1548.0,2859.73
1660,0.45,1557.0,2876.35
1660,0.4391566265060241,1557.0,2876.35
1686,0.4400948991696323,1557.0,2876.35
1659,0.4665461121157324,1557.0,2876.35
1662,0.4452466907340554,1557.0,2876.35
1657,0.4405552202776101,1557.0,2876.35
1681,0.4562760261748959,1557.0,2876.35
1669,0.40203714799281004,1566.0,2892.97
1648,0.42718446601941745,1551.0,2865.27
1674,0.4217443249701314,1551.0,2865.27
1648,0.4320388349514563,1551.0,2865.27
1675,0.42328358208955225,1551.0,2865.27
1677,0.4162194394752534,1551.0,2865.27
1648,0.42354368932038833,1543.0,2850.5
1652,0.41041162227602906,1551.0,2865.27
1648,0.4320388349514563,1551.0,2865.27
1653,0.43496672716273443,1551.0,2865.27
1656,0.4758454106280193,1560.0,2881.89
1658,0.42581423401688784,1551.0,2865.27
1661,0.4677904876580373,1563.0,2887.43
1647,0.4383727990285367,1551.0,2865.27
1653,0.4277071990320629,1551.0,2865.27
1654,0.4183796856106409,1551.0,2865.27
1646,0.43317132442284323,1545.0,2854.19
1648,0.4350728155339806,1551.0,2865.27
1652,0.44794188861985473,1551.0,2865.27
1646,0.43863912515188336,1551.0,2865.27
1674,0.4265232974910394,1551.0,2865.27
1646,0.43195625759416767,1551.0,2865.27
1649,0.44026682838083686,1551.0,2865.27
1680,0.4398809523809524,1551.0,2865.27
1665,0.4276276276276276,1560.0,2881.89
1652,0.4110169491525424,1551.0,2865.27
1650,0.40969696969696967,1551.0,2865.27
1652,0.41041162227602906,1551.0,2865.27
1651,0.4094488188976378,1551.0,2865.27
1646,0.4471445929526124,1551.0,2865.27
1648,0.4375,1551.0,2865.27
1646,0.4520048602673147,1551.0,2865.27
1661,0.42685129440096325,1566.0,2892.97
1660,0.4355421686746988,1566.0,2892.97
1663,0.4359591100420926,1566.0,2892.97
1666,0.4375750300120048,1566.0,2892.97
1667,0.4247150569886023,1566.0,2892.97
1672,0.4049043062200957,1566.0,2892.97
1684,0.416270783847981,1566.0,2892.97
1686,0.41459074733096085,1566.0,2892.97
1664,0.43810096153846156,1566.0,2892.97
1661,0.4316676700782661,1564.0,2889.28
1657,0.42546771273385636,1563.0,2887.43
1661,0.4340758579169175,1566.0,2892.97
1662,0.42839951865222625,1563.0,2887.43
1666,0.42737094837935174,1566.0,2892.97
1660,0.4234939759036145,1566.0,2892.97
1646,0.43256379100850545,1551.0,2865.27
1684,0.4471496437054632,1578.0,2915.13
1679,0.46217986896962476,1578.0,2915.13
1643,0.4132684114424833,1551.0,2865.27
1660,0.4566265060240964,1560.0,2881.89
1650,0.4442424242424242,1551.0,2865.27
1647,0.4426229508196721,1551.0,2865.27
1651,0.4506359781950333,1551.0,2865.27
1647,0.41530054644808745,1551.0,2865.27
1678,0.4070321811680572,1551.0,2865.27
1644,0.4318734793187348,1554.0,2870.81
1655,0.43323262839879156,1554.0,2870.81
1668,0.43764988009592326,1563.0,2887.43
1661,0.4394942805538832,1557.0,2876.35
1660,0.43012048192771085,1551.0,2865.27
1652,0.43825665859564167,1551.0,2865.27
1692,0.4166666666666667,1560.0,2881.89
1680,0.41845238095238096,1560.0,2881.89
1668,0.4238609112709832,1551.0,2865.27
1649,0.4378411158277744,1551.0,2865.27
1689,0.4274718768502072,1551.0,2865.27
1655,0.44108761329305135,1551.0,2865.27
1653,0.44888082274652147,1551.0,2865.27
1652,0.4364406779661017,1551.0,2865.27
1655,0.4404833836858006,1551.0,2865.27
1653,0.44283121597096187,1551.0,2865.27
1667,0.4475104979004199,1551.0,2865.27
1677,0.44066785927251045,1551.0,2865.27
1674,0.43309438470728795,1551.0,2865.27
1661,0.43527995183624324,1551.0,2865.27
1651,0.44700181708055725,1551.0,2865.27
1665,0.45225225225225224,1551.0,2865.27
1651,0.4403391883706844,1551.0,2865.27
1665,0.44084084084084085,1551.0,2865.27
1653,0.41560798548094374,1551.0,2865.27
1648,0.4047330097087379,1551.0,2865.27
1648,0.39987864077669905,1551.0,2865.27
1658,0.4384800965018094,1560.0,2881.89
1652,0.41222760290556903,1551.0,2865.27
1666,0.3967587034813926,1551.0,2865.27
1651,0.3991520290732889,1551.0,2865.27
1653,0.43859649122807015,1551.0,2865.27
1662,0.4296028880866426,1557.0,2876.35
1664,0.42427884615384615,1551.0,2865.27
1658,0.4378769601930036,1560.0,2881.89
1657,0.43814121907060954,1560.0,2881.89
1652,0.43886198547215494,1557.0,2876.35
1651,0.41913991520290733,1551.0,2865.27
1652,0.4146489104116223,1551.0,2865.27
1654,0.40931076178960096,1551.0,2865.27
1649,0.4020618556701031,1551.0,2865.27
1652,0.41404358353510895,1551.0,2865.27
1657,0.4127942063971032,1551.0,2865.27
1647,0.41044323011536127,1551.0,2865.27
1651,0.45124167171411267,1551.0,2865.27
1662,0.4566787003610108,1551.0,2865.27
1663,0.45099218280216474,1551.0,2865.27
1659,0.45147679324894513,1551.0,2865.27
1661,0.4593618302227574,1551.0,2865.27
1667,0.4355128974205159,1551.0,2865.27
1670,0.43832335329341315,1551.0,2865.27
1652,0.45581113801452783,1551.0,2865.27
1674,0.4175627240143369,1551.0,2865.27
1665,0.43963963963963965,1551.0,2865.27
1653,0.4301270417422868,1551.0,2865.27
1672,0.4342105263157895,1551.0,2865.27
1651,0.43791641429436706,1551.0,2865.27
1653,0.44162129461585,1551.0,2865.27
1651,0.4300423985463356,1551.0,2865.27
1658,0.4234016887816647,1560.0,2881.89
1658,0.4149577804583836,1560.0,2881.89
1674,0.4187574671445639,1551.0,2865.27
1661,0.4316676700782661,1560.0,2881.89
1657,0.4115872057936029,1560.0,2881.89
1649,0.4184354154032747,1551.0,2865.27
1651,0.4058146577831617,1551.0,2865.27
1664,0.42127403846153844,1551.0,2865.27
1654,0.45102781136638453,1551.0,2865.27
1652,0.45581113801452783,1551.0,2865.27
1648,0.4496359223300971,1551.0,2865.27
